Replication, Day, Queue Amount
8, 943, 3518
8, 944, 3471
8, 945, 3540
8, 946, 3577
8, 947, 3518
8, 948, 3567
8, 949, 3574
8, 950, 3542
8, 951, 3513
8, 952, 3588
8, 953, 3631
8, 954, 3566
8, 955, 3577
8, 956, 3553
8, 957, 3532
8, 958, 3511
8, 959, 3564
8, 960, 3599
8, 961, 3544
8, 962, 3560
8, 963, 3531
8, 964, 3519
8, 965, 3518
8, 966, 3577
8, 967, 3615
8, 968, 3577
8, 969, 3590
8, 970, 3571
8, 971, 3552
8, 972, 3512
8, 973, 3579
8, 974, 3621
8, 975, 3558
8, 976, 3560
8, 977, 3553
8, 978, 3532
8, 979, 3518
8, 980, 3577
8, 981, 3611
8, 982, 3536
8, 983, 3567
8, 984, 3568
8, 985, 3540
8, 986, 3515
8, 987, 3589
8, 988, 3630
8, 989, 3572
8, 990, 3590
8, 991, 3565
8, 992, 3541
8, 993, 3521
8, 994, 3576
8, 995, 3609
8, 996, 3554
8, 997, 3580
8, 998, 3571
8, 999, 3520
8, 1000, 3505
8, 1001, 3583
8, 1002, 3614
8, 1003, 3543
8, 1004, 3590
8, 1005, 3553
8, 1006, 3521
8, 1007, 3511
8, 1008, 3584
8, 1009, 3620
8, 1010, 3562
8, 1011, 3563
8, 1012, 3542
8, 1013, 3521
8, 1014, 3507
8, 1015, 3576
8, 1016, 3617
8, 1017, 3583
8, 1018, 3616
8, 1019, 3631
8, 1020, 3627
8, 1021, 3586
8, 1022, 3651
8, 1023, 3685
8, 1024, 3624
8, 1025, 3631
8, 1026, 3603
8, 1027, 3577
8, 1028, 3582
8, 1029, 3636
8, 1030, 3658
8, 1031, 3603
8, 1032, 3645
8, 1033, 3644
8, 1034, 3632
8, 1035, 3599
8, 1036, 3653
8, 1037, 3690
8, 1038, 3621
8, 1039, 3649
8, 1040, 3661
8, 1041, 3652
8, 1042, 3614
8, 1043, 3681
8, 1044, 3719
8, 1045, 3642
8, 1046, 3662
8, 1047, 3663
8, 1048, 3621
8, 1049, 3574
8, 1050, 3637
8, 1051, 3684
8, 1052, 3624
8, 1053, 3623
8, 1054, 3611
8, 1055, 3611
8, 1056, 3593
8, 1057, 3657
8, 1058, 3708
8, 1059, 3644
8, 1060, 3680
8, 1061, 3676
8, 1062, 3648
8, 1063, 3624
8, 1064, 3700
8, 1065, 3739
8, 1066, 3696
8, 1067, 3707
8, 1068, 3697
8, 1069, 3651
8, 1070, 3623
8, 1071, 3691
8, 1072, 3722
8, 1073, 3682
8, 1074, 3705
8, 1075, 3690
8, 1076, 3683
8, 1077, 3637
8, 1078, 3687
8, 1079, 3717
8, 1080, 3675
8, 1081, 3710
8, 1082, 3715
8, 1083, 3718
8, 1084, 3689
8, 1085, 3761
8, 1086, 3802
8, 1087, 3746
8, 1088, 3773
8, 1089, 3798
8, 1090, 3739
8, 1091, 3712
8, 1092, 3775
8, 1093, 3813
8, 1094, 3738
9, 365, 5000
9, 366, 4932
9, 367, 4869
9, 368, 4816
9, 369, 4752
9, 370, 4691
9, 371, 4722
9, 372, 4754
9, 373, 4674
9, 374, 4627
9, 375, 4561
9, 376, 4489
9, 377, 4413
9, 378, 4443
9, 379, 4485
9, 380, 4409
9, 381, 4356
9, 382, 4294
9, 383, 4195
9, 384, 4123
9, 385, 4159
9, 386, 4199
9, 387, 4133
9, 388, 4062
9, 389, 4009
9, 390, 3958
9, 391, 3906
9, 392, 3938
9, 393, 3982
9, 394, 3902
9, 395, 3828
9, 396, 3761
9, 397, 3707
9, 398, 3630
9, 399, 3662
9, 400, 3696
9, 401, 3645
9, 402, 3586
9, 403, 3524
9, 404, 3457
9, 405, 3408
9, 406, 3445
9, 407, 3478
9, 408, 3422
9, 409, 3366
9, 410, 3287
9, 411, 3231
9, 412, 3150
9, 413, 3184
9, 414, 3230
9, 415, 3161
9, 416, 3061
9, 417, 2978
9, 418, 2930
9, 419, 2868
9, 420, 2912
9, 421, 2952
9, 422, 2916
9, 423, 2879
9, 424, 2806
9, 425, 2722
9, 426, 2678
9, 427, 2705
9, 428, 2735
9, 429, 2646
9, 430, 2573
9, 431, 2519
9, 432, 2456
9, 433, 2382
9, 434, 2413
9, 435, 2441
9, 436, 2390
9, 437, 2321
9, 438, 2268
9, 439, 2180
9, 440, 2120
9, 441, 2150
9, 442, 2181
9, 443, 2131
9, 444, 2081
9, 445, 2000
9, 446, 1934
9, 447, 1860
9, 448, 1903
9, 449, 1941
9, 450, 1887
9, 451, 1826
9, 452, 1763
9, 453, 1694
9, 454, 1640
9, 455, 1676
9, 456, 1712
9, 457, 1661
9, 458, 1613
9, 459, 1534
9, 460, 1484
9, 461, 1421
9, 462, 1448
9, 463, 1493
9, 464, 1427
9, 465, 1356
9, 466, 1292
9, 467, 1218
9, 468, 1137
9, 469, 1172
9, 470, 1205
9, 471, 1146
9, 472, 1087
9, 473, 1016
9, 474, 948
9, 475, 867
9, 476, 908
9, 477, 942
9, 478, 890
9, 479, 814
9, 480, 741
9, 481, 695
9, 482, 626
9, 483, 668
9, 484, 701
9, 485, 642
9, 486, 594
9, 487, 539
9, 488, 480
9, 489, 418
9, 490, 447
9, 491, 480
9, 492, 432
9, 493, 381
9, 494, 317
9, 495, 255
9, 496, 189
9, 497, 218
9, 498, 246
9, 499, 175
9, 500, 107
9, 501, 53
9, 502, 8
9, 503, 0
9, 504, 34
9, 505, 77
9, 506, 29
9, 507, 0
9, 508, 0
9, 509, 0
9, 510, 1
9, 511, 30
9, 512, 75
9, 513, 27
9, 514, 0
9, 515, 0
9, 516, 0
9, 517, 1
9, 518, 24
9, 519, 57
9, 520, 0
9, 521, 0
9, 522, 1
9, 523, 0
9, 524, 0
9, 525, 28
9, 526, 73
9, 527, 10
9, 528, 0
9, 529, 0
9, 530, 1
9, 531, 0
9, 532, 39
9, 533, 80
9, 534, 35
9, 535, 0
9, 536, 1
9, 537, 0
9, 538, 1
9, 539, 33
9, 540, 69
9, 541, 30
9, 542, 0
9, 543, 0
9, 544, 0
9, 545, 0
9, 546, 28
9, 547, 66
9, 548, 0
9, 549, 0
9, 550, 1
9, 551, 1
9, 552, 0
9, 553, 37
9, 554, 76
9, 555, 17
9, 556, 1
9, 557, 1
9, 558, 0
9, 559, 0
9, 560, 44
9, 561, 79
9, 562, 23
9, 563, 0
9, 564, 0
9, 565, 1
9, 566, 1
9, 567, 32
9, 568, 65
9, 569, 19
9, 570, 1
9, 571, 1
9, 572, 0
9, 573, 0
9, 574, 37
9, 575, 86
9, 576, 28
9, 577, 1
9, 578, 0
9, 579, 0
9, 580, 0
9, 581, 26
9, 582, 59
9, 583, 0
9, 584, 0
9, 585, 0
9, 586, 0
9, 587, 0
9, 588, 40
9, 589, 72
9, 590, 21
9, 591, 0
9, 592, 0
9, 593, 0
9, 594, 0
9, 595, 29
9, 596, 65
9, 597, 0
9, 598, 0
9, 599, 0
9, 600, 0
9, 601, 0
9, 602, 41
9, 603, 66
9, 604, 15
9, 605, 0
9, 606, 0
9, 607, 0
9, 608, 1
9, 609, 34
9, 610, 78
9, 611, 26
9, 612, 0
9, 613, 0
9, 614, 0
9, 615, 0
9, 616, 35
9, 617, 72
9, 618, 9
9, 619, 1
9, 620, 0
9, 621, 0
9, 622, 0
9, 623, 47
9, 624, 68
9, 625, 13
9, 626, 0
9, 627, 0
9, 628, 0
9, 629, 1
9, 630, 30
9, 631, 78
9, 632, 25
9, 633, 0
9, 634, 0
9, 635, 0
9, 636, 0
9, 637, 36
9, 638, 66
9, 639, 16
9, 640, 0
9, 641, 0
9, 642, 1
9, 643, 0
9, 644, 34
9, 645, 73
9, 646, 31
9, 647, 0
9, 648, 0
9, 649, 0
9, 650, 0
9, 651, 26
9, 652, 71
9, 653, 17
9, 654, 0
9, 655, 0
9, 656, 0
9, 657, 0
9, 658, 31
9, 659, 68
9, 660, 12
9, 661, 0
9, 662, 0
9, 663, 0
9, 664, 0
9, 665, 22
9, 666, 60
9, 667, 14
9, 668, 0
9, 669, 0
9, 670, 0
9, 671, 0
9, 672, 24
9, 673, 53
9, 674, 0
9, 675, 0
9, 676, 0
9, 677, 0
9, 678, 0
9, 679, 30
9, 680, 69
9, 681, 20
9, 682, 0
9, 683, 0
9, 684, 0
9, 685, 0
9, 686, 22
9, 687, 58
9, 688, 0
9, 689, 0
9, 690, 0
9, 691, 0
9, 692, 0
9, 693, 29
9, 694, 62
9, 695, 2
9, 696, 1
9, 697, 0
9, 698, 0
9, 699, 0
9, 700, 39
9, 701, 76
9, 702, 17
9, 703, 0
9, 704, 0
9, 705, 0
9, 706, 0
9, 707, 52
9, 708, 90
9, 709, 57
9, 710, 18
9, 711, 0
9, 712, 0
9, 713, 0
9, 714, 29
9, 715, 60
9, 716, 4
9, 717, 0
9, 718, 0
9, 719, 0
9, 720, 0
9, 721, 22
9, 722, 51
9, 723, 5
9, 724, 0
9, 725, 0
9, 726, 0
9, 727, 0
9, 728, 38
9, 729, 68
9, 730, 16
9, 731, 31
9, 732, 50
9, 733, 49
9, 734, 62
9, 735, 168
9, 736, 207
9, 737, 151
9, 738, 191
9, 739, 192
9, 740, 207
9, 741, 251
9, 742, 364
9, 743, 390
9, 744, 339
9, 745, 371
9, 746, 392
9, 747, 418
9, 748, 433
9, 749, 546
9, 750, 589
9, 751, 535
9, 752, 539
9, 753, 582
9, 754, 580
9, 755, 609
9, 756, 719
9, 757, 760
9, 758, 699
9, 759, 717
9, 760, 758
9, 761, 759
9, 762, 767
9, 763, 882
9, 764, 920
9, 765, 867
9, 766, 877
9, 767, 897
9, 768, 917
9, 769, 937
9, 770, 1058
9, 771, 1090
9, 772, 1033
9, 773, 1042
9, 774, 1069
9, 775, 1083
9, 776, 1106
9, 777, 1229
9, 778, 1268
9, 779, 1203
9, 780, 1222
9, 781, 1265
9, 782, 1277
9, 783, 1299
9, 784, 1411
9, 785, 1445
9, 786, 1393
9, 787, 1388
9, 788, 1395
9, 789, 1405
9, 790, 1437
9, 791, 1551
9, 792, 1591
9, 793, 1534
9, 794, 1537
9, 795, 1549
9, 796, 1549
9, 797, 1583
9, 798, 1703
9, 799, 1744
9, 800, 1650
9, 801, 1673
9, 802, 1706
9, 803, 1721
9, 804, 1778
9, 805, 1874
9, 806, 1918
9, 807, 1853
9, 808, 1857
9, 809, 1849
9, 810, 1876
9, 811, 1904
9, 812, 2017
9, 813, 2061
9, 814, 2003
9, 815, 2047
9, 816, 2063
9, 817, 2089
9, 818, 2119
9, 819, 2232
9, 820, 2267
9, 821, 2217
9, 822, 2226
9, 823, 2240
9, 824, 2277
9, 825, 2278
9, 826, 2381
9, 827, 2418
9, 828, 2357
9, 829, 2386
9, 830, 2380
9, 831, 2387
9, 832, 2419
9, 833, 2540
9, 834, 2578
9, 835, 2504
9, 836, 2522
9, 837, 2541
9, 838, 2570
9, 839, 2598
9, 840, 2717
9, 841, 2747
9, 842, 2686
9, 843, 2690
9, 844, 2716
9, 845, 2741
9, 846, 2771
9, 847, 2897
9, 848, 2933
9, 849, 2862
9, 850, 2891
9, 851, 2892
9, 852, 2899
9, 853, 2941
9, 854, 3049
9, 855, 3090
9, 856, 3044
9, 857, 3065
9, 858, 3077
9, 859, 3102
9, 860, 3106
9, 861, 3236
9, 862, 3280
9, 863, 3231
9, 864, 3268
9, 865, 3303
9, 866, 3331
9, 867, 3335
9, 868, 3397
9, 869, 3431
9, 870, 3387
9, 871, 3404
9, 872, 3393
9, 873, 3379
9, 874, 3357
9, 875, 3419
9, 876, 3455
9, 877, 3400
9, 878, 3420
9, 879, 3400
9, 880, 3370
9, 881, 3333
9, 882, 3403
9, 883, 3441
9, 884, 3392
9, 885, 3416
9, 886, 3388
9, 887, 3357
9, 888, 3317
9, 889, 3380
9, 890, 3410
9, 891, 3361
9, 892, 3383
9, 893, 3353
9, 894, 3358
9, 895, 3350
9, 896, 3411
9, 897, 3446
9, 898, 3388
9, 899, 3397
9, 900, 3421
9, 901, 3392
9, 902, 3410
9, 903, 3477
9, 904, 3517
9, 905, 3466
9, 906, 3473
9, 907, 3475
9, 908, 3454
9, 909, 3420
9, 910, 3487
9, 911, 3523
9, 912, 3480
9, 913, 3500
9, 914, 3487
9, 915, 3467
9, 916, 3462
9, 917, 3539
9, 918, 3571
9, 919, 3521
9, 920, 3552
9, 921, 3547
9, 922, 3530
9, 923, 3501
9, 924, 3569
9, 925, 3605
9, 926, 3545
9, 927, 3582
9, 928, 3595
9, 929, 3603
9, 930, 3584
9, 931, 3662
9, 932, 3696
9, 933, 3636
9, 934, 3645
9, 935, 3649
9, 936, 3633
9, 937, 3627
9, 938, 3686
9, 939, 3725
9, 940, 3667
9, 941, 3690
9, 942, 3684
9, 943, 3659
9, 944, 3626
9, 945, 3711
9, 946, 3749
9, 947, 3696
9, 948, 3722
9, 949, 3717
9, 950, 3691
9, 951, 3670
9, 952, 3733
9, 953, 3773
9, 954, 3723
9, 955, 3756
9, 956, 3721
9, 957, 3711
9, 958, 3695
9, 959, 3771
9, 960, 3808
9, 961, 3771
9, 962, 3811
9, 963, 3798
9, 964, 3774
9, 965, 3756
9, 966, 3820
9, 967, 3844
9, 968, 3798
9, 969, 3799
9, 970, 3793
9, 971, 3751
9, 972, 3696
9, 973, 3746
9, 974, 3769
9, 975, 3707
9, 976, 3717
9, 977, 3720
9, 978, 3725
9, 979, 3708
9, 980, 3793
9, 981, 3833
9, 982, 3787
9, 983, 3812
9, 984, 3804
9, 985, 3767
9, 986, 3745
9, 987, 3821
9, 988, 3857
9, 989, 3805
9, 990, 3821
9, 991, 3806
9, 992, 3771
9, 993, 3758
9, 994, 3823
9, 995, 3849
9, 996, 3803
9, 997, 3823
9, 998, 3809
9, 999, 3795
9, 1000, 3794
9, 1001, 3860
9, 1002, 3900
9, 1003, 3839
9, 1004, 3838
9, 1005, 3840
9, 1006, 3831
9, 1007, 3806
9, 1008, 3888
9, 1009, 3921
9, 1010, 3862
9, 1011, 3892
9, 1012, 3893
9, 1013, 3856
9, 1014, 3825
9, 1015, 3888
9, 1016, 3929
9, 1017, 3868
9, 1018, 3884
9, 1019, 3874
9, 1020, 3860
9, 1021, 3808
9, 1022, 3876
9, 1023, 3912
9, 1024, 3874
9, 1025, 3883
9, 1026, 3871
9, 1027, 3846
9, 1028, 3832
9, 1029, 3925
9, 1030, 3968
9, 1031, 3939
9, 1032, 3968
9, 1033, 3941
9, 1034, 3924
9, 1035, 3866
9, 1036, 3931
9, 1037, 3963
9, 1038, 3901
9, 1039, 3911
9, 1040, 3902
9, 1041, 3878
9, 1042, 3879
9, 1043, 3954
9, 1044, 3992
9, 1045, 3970
9, 1046, 3989
9, 1047, 3975
9, 1048, 3958
9, 1049, 3910
9, 1050, 3967
9, 1051, 3997
9, 1052, 3932
9, 1053, 3976
9, 1054, 3943
9, 1055, 3904
9, 1056, 3880
9, 1057, 3936
9, 1058, 3971
9, 1059, 3923
9, 1060, 3950
9, 1061, 3933
9, 1062, 3901
9, 1063, 3890
9, 1064, 3947
9, 1065, 3979
9, 1066, 3913
9, 1067, 3955
9, 1068, 3977
9, 1069, 3962
9, 1070, 3927
9, 1071, 3999
9, 1072, 4026
9, 1073, 3963
9, 1074, 3994
9, 1075, 3995
9, 1076, 3984
9, 1077, 3957
9, 1078, 4014
9, 1079, 4050
9, 1080, 4010
9, 1081, 4038
9, 1082, 4025
9, 1083, 4013
9, 1084, 3975
9, 1085, 4039
9, 1086, 4065
9, 1087, 4005
9, 1088, 4046
9, 1089, 4028
9, 1090, 3985
9, 1091, 3960
9, 1092, 4042
9, 1093, 4077
9, 1094, 4001
